date,ticker,name,sector,close,volume
2022-12-05,TSLA,Tesla,Cons. Discretionary,165.94,100763015
2022-12-06,AAPL,Apple,Technology,132.26,55216597
2022-12-06,AMD,AMD,Technology,52.16,39673014
2022-12-06,AMZN,Amazon,Cons. Discretionary,83.99,43833487
2022-12-06,AVGO,Broadcom,Technology,68.46,18164780
2022-12-06,CRM,Salesforce,Technology,141.83,8069139
2022-12-06,GOOGL,Alphabet,Communication Svcs.,99.3,26659339
2022-12-06,IBM,IBM,Technology,152.91,5010879
2022-12-06,INTC,Intel,Technology,28.2,44715330
2022-12-06,META,Meta Platforms,Communication Svcs.,99.43,18832609
2022-12-06,MSFT,Microsoft,Technology,229.76,27565650
2022-12-06,NFLX,Netflix,Communication Svcs.,294.8,5424905
2022-12-06,NVDA,NVIDIA,Technology,17.79,451733561
2022-12-06,ORCL,Oracle,Technology,103.93,7773224
2022-12-06,QCOM,Qualcomm,Technology,100.63,6672840
2022-12-06,TSLA,Tesla,Cons. Discretionary,167.21,89674038
2022-12-07,AAPL,Apple,Technology,134.03,61302998
2022-12-07,AMD,AMD,Technology,50.17,41818985
2022-12-07,AMZN,Amazon,Cons. Discretionary,85.25,36513753
2022-12-07,AVGO,Broadcom,Technology,67.85,15699342
2022-12-07,CRM,Salesforce,Technology,140.42,4424620
2022-12-07,GOOGL,Alphabet,Communication Svcs.,98.58,24086847
2022-12-07,IBM,IBM,Technology,150.17,4002307
2022-12-07,INTC,Intel,Technology,28.13,54331749
2022-12-07,META,Meta Platforms,Communication Svcs.,101.03,24170456
2022-12-07,MSFT,Microsoft,Technology,231.34,23861013
2022-12-07,NFLX,Netflix,Communication Svcs.,297.22,5211263
2022-12-07,NVDA,NVIDIA,Technology,18.34,483262708
2022-12-07,ORCL,Oracle,Technology,102.07,16071464
2022-12-07,QCOM,Qualcomm,Technology,101.44,6340889
2022-12-07,TSLA,Tesla,Cons. Discretionary,163.57,97723636
2022-12-08,AAPL,Apple,Technology,134.66,90059610
2022-12-08,AMD,AMD,Technology,50.44,27997302
2022-12-08,AMZN,Amazon,Cons. Discretionary,85.6,50933151
2022-12-08,AVGO,Broadcom,Technology,66.48,14414220
2022-12-08,CRM,Salesforce,Technology,137.14,6882590
2022-12-08,GOOGL,Alphabet,Communication Svcs.,96.8,27735500
2022-12-08,IBM,IBM,Technology,154.37,3549324
2022-12-08,INTC,Intel,Technology,28.48,52922866
2022-12-08,META,Meta Platforms,Communication Svcs.,105.07,20011378
2022-12-08,MSFT,Microsoft,Technology,229.58,24134592
2022-12-08,NFLX,Netflix,Communication Svcs.,291.76,5989174
2022-12-08,NVDA,NVIDIA,Technology,18.03,310795125
2022-12-08,ORCL,Oracle,Technology,99.91,6655223
2022-12-08,QCOM,Qualcomm,Technology,104.56,5032431
2022-12-08,TSLA,Tesla,Cons. Discretionary,163.79,85803620
2022-12-09,AAPL,Apple,Technology,133.65,86030662
2022-12-09,AMD,AMD,Technology,51.78,40693568
2022-12-09,AMZN,Amazon,Cons. Discretionary,82.23,43766497
2022-12-09,AVGO,Broadcom,Technology,67.22,18153200
2022-12-09,CRM,Salesforce,Technology,135.91,6358130
2022-12-09,GOOGL,Alphabet,Communication Svcs.,96.43,18879709
2022-12-09,IBM,IBM,Technology,152.45,5067708
2022-12-09,INTC,Intel,Technology,28.17,30852568
2022-12-09,META,Meta Platforms,Communication Svcs.,108.67,16886600
2022-12-09,MSFT,Microsoft,Technology,222.85,21437844
2022-12-09,NFLX,Netflix,Communication Svcs.,287.34,3952642
2022-12-09,NVDA,NVIDIA,Technology,17.63,511795676
2022-12-09,ORCL,Oracle,Technology,99.38,12293840
2022-12-09,QCOM,Qualcomm,Technology,102.64,10335452
2022-12-09,TSLA,Tesla,Cons. Discretionary,167.32,82763739
2022-12-12,AAPL,Apple,Technology,134.08,74774097
2022-12-12,AMD,AMD,Technology,53.5,48028034
2022-12-12,AMZN,Amazon,Cons. Discretionary,84.62,47330539
2022-12-12,AVGO,Broadcom,Technology,64.28,16968349
2022-12-12,CRM,Salesforce,Technology,136.39,4958252
2022-12-12,GOOGL,Alphabet,Communication Svcs.,92.47,28831946
2022-12-12,IBM,IBM,Technology,148.83,3474801
2022-12-12,INTC,Intel,Technology,28.76,20076648
2022-12-12,META,Meta Platforms,Communication Svcs.,109.22,20232238
2022-12-12,MSFT,Microsoft,Technology,224.67,25458990
2022-12-12,NFLX,Netflix,Communication Svcs.,278.24,4817231
2022-12-12,NVDA,NVIDIA,Technology,16.44,354295161
2022-12-12,ORCL,Oracle,Technology,98.07,7580568
2022-12-12,QCOM,Qualcomm,Technology,103.77,6034231
2022-12-12,TSLA,Tesla,Cons. Discretionary,165.43,131259343
2022-12-13,AAPL,Apple,Technology,134.12,61399772
2022-12-13,AMD,AMD,Technology,55.87,42454680
2022-12-13,AMZN,Amazon,Cons. Discretionary,84.09,57764205
2022-12-13,AVGO,Broadcom,Technology,63.35,19507411
2022-12-13,CRM,Salesforce,Technology,140.05,3744593
2022-12-13,GOOGL,Alphabet,Communication Svcs.,89.49,24702988
2022-12-13,IBM,IBM,Technology,150.21,3979936
2022-12-13,INTC,Intel,Technology,28.45,26007094
2022-12-13,META,Meta Platforms,Communication Svcs.,109.32,22742273
2022-12-13,MSFT,Microsoft,Technology,223.19,29877322
2022-12-13,NFLX,Netflix,Communication Svcs.,284.67,3821804
2022-12-13,NVDA,NVIDIA,Technology,16.13,707113874
2022-12-13,ORCL,Oracle,Technology,97.8,14486115
2022-12-13,QCOM,Qualcomm,Technology,108.22,9825975
2022-12-13,TSLA,Tesla,Cons. Discretionary,166.26,76082806
2022-12-14,AAPL,Apple,Technology,132.2,80247827
2022-12-14,AMD,AMD,Technology,57.23,88166652
2022-12-14,AMZN,Amazon,Cons. Discretionary,84.72,43445587
2022-12-14,AVGO,Broadcom,Technology,62.93,19981431
2022-12-14,CRM,Salesforce,Technology,133.57,5435564
2022-12-14,GOOGL,Alphabet,Communication Svcs.,88.78,18972883
2022-12-14,IBM,IBM,Technology,149.52,4158710
2022-12-14,INTC,Intel,Technology,28.61,35885283
2022-12-14,META,Meta Platforms,Communication Svcs.,112.77,19605998
2022-12-14,MSFT,Microsoft,Technology,228.48,30738063
2022-12-14,NFLX,Netflix,Communication Svcs.,291.03,5468426
2022-12-14,NVDA,NVIDIA,Technology,16.12,680679502
2022-12-14,ORCL,Oracle,Technology,99.4,7896461
2022-12-14,QCOM,Qualcomm,Technology,111.52,7160594
2022-12-14,TSLA,Tesla,Cons. Discretionary,168.54,74209240
2022-12-15,AAPL,Apple,Technology,133.65,60734121
2022-12-15,AMD,AMD,Technology,56.27,30999017
2022-12-15,AMZN,Amazon,Cons. Discretionary,81.97,41231917
2022-12-15,AVGO,Broadcom,Technology,61.79,21868294
2022-12-15,CRM,Salesforce,Technology,131.72,5905689
2022-12-15,GOOGL,Alphabet,Communication Svcs.,89.19,22059467
2022-12-15,IBM,IBM,Technology,147.66,5544241
2022-12-15,INTC,Intel,Technology,29.42,38431596
2022-12-15,META,Meta Platforms,Communication Svcs.,111.52,20330136
2022-12-15,MSFT,Microsoft,Technology,232.72,23730777
2022-12-15,NFLX,Netflix,Communication Svcs.,283.6,4275253
2022-12-15,NVDA,NVIDIA,Technology,15.53,618055701
2022-12-15,ORCL,Oracle,Technology,99.27,15550311
2022-12-15,QCOM,Qualcomm,Technology,110.24,7838788
2022-12-15,TSLA,Tesla,Cons. Discretionary,168.53,106803692
2022-12-16,AAPL,Apple,Technology,134.81,91999395
2022-12-16,AMD,AMD,Technology,57.51,47022979
2022-12-16,AMZN,Amazon,Cons. Discretionary,80.54,58930938
2022-12-16,AVGO,Broadcom,Technology,61.52,24064805
2022-12-16,CRM,Salesforce,Technology,133.01,4798354
2022-12-16,GOOGL,Alphabet,Communication Svcs.,93.77,23656254
2022-12-16,IBM,IBM,Technology,142.71,2903851
2022-12-16,INTC,Intel,Technology,28.41,31646922
2022-12-16,META,Meta Platforms,Communication Svcs.,113.0,21596843
2022-12-16,MSFT,Microsoft,Technology,234.33,21423270
2022-12-16,NFLX,Netflix,Communication Svcs.,277.33,4759154
2022-12-16,NVDA,NVIDIA,Technology,15.13,440936087
2022-12-16,ORCL,Oracle,Technology,96.42,6986478
2022-12-16,QCOM,Qualcomm,Technology,112.22,12653410
2022-12-16,TSLA,Tesla,Cons. Discretionary,163.63,93202307
2022-12-19,AAPL,Apple,Technology,136.86,50443566
2022-12-19,AMD,AMD,Technology,53.48,50327933
2022-12-19,AMZN,Amazon,Cons. Discretionary,82.35,46764620
2022-12-19,AVGO,Broadcom,Technology,60.81,13817730
2022-12-19,CRM,Salesforce,Technology,136.17,5323405
2022-12-19,GOOGL,Alphabet,Communication Svcs.,94.48,17117047
2022-12-19,IBM,IBM,Technology,140.31,3273329
2022-12-19,INTC,Intel,Technology,27.5,28220728
2022-12-19,META,Meta Platforms,Communication Svcs.,111.4,18888549
2022-12-19,MSFT,Microsoft,Technology,232.65,26840442
2022-12-19,NFLX,Netflix,Communication Svcs.,268.6,7685822
2022-12-19,NVDA,NVIDIA,Technology,15.15,617163047
2022-12-19,ORCL,Oracle,Technology,97.12,8618453
2022-12-19,QCOM,Qualcomm,Technology,112.07,8222394
2022-12-19,TSLA,Tesla,Cons. Discretionary,167.12,92918038
2022-12-20,AAPL,Apple,Technology,136.55,71307141
2022-12-20,AMD,AMD,Technology,53.96,42794771
2022-12-20,AMZN,Amazon,Cons. Discretionary,83.35,47378175
2022-12-20,AVGO,Broadcom,Technology,59.66,25756342
2022-12-20,CRM,Salesforce,Technology,133.88,6175314
2022-12-20,GOOGL,Alphabet,Communication Svcs.,93.18,18262397
2022-12-20,IBM,IBM,Technology,141.71,2792468
2022-12-20,INTC,Intel,Technology,27.73,38162666
2022-12-20,META,Meta Platforms,Communication Svcs.,112.99,20195273
2022-12-20,MSFT,Microsoft,Technology,239.59,28377994
2022-12-20,NFLX,Netflix,Communication Svcs.,279.2,8747648
2022-12-20,NVDA,NVIDIA,Technology,15.11,367505592
2022-12-20,ORCL,Oracle,Technology,99.13,8547295
2022-12-20,QCOM,Qualcomm,Technology,112.92,8861031
2022-12-20,TSLA,Tesla,Cons. Discretionary,157.83,75923033
2022-12-21,AAPL,Apple,Technology,136.25,38120943
2022-12-21,AMD,AMD,Technology,57.83,59256340
2022-12-21,AMZN,Amazon,Cons. Discretionary,83.47,53837608
2022-12-21,AVGO,Broadcom,Technology,58.95,16880015
2022-12-21,CRM,Salesforce,Technology,136.75,4840465
2022-12-21,GOOGL,Alphabet,Communication Svcs.,94.44,33441406
2022-12-21,IBM,IBM,Technology,140.7,3729218
2022-12-21,INTC,Intel,Technology,28.4,34493729
2022-12-21,META,Meta Platforms,Communication Svcs.,113.96,32280439
2022-12-21,MSFT,Microsoft,Technology,235.53,31837621
2022-12-21,NFLX,Netflix,Communication Svcs.,285.72,4725222
2022-12-21,NVDA,NVIDIA,Technology,15.58,302873592
2022-12-21,ORCL,Oracle,Technology,98.43,13858836
2022-12-21,QCOM,Qualcomm,Technology,112.91,6901249
2022-12-21,TSLA,Tesla,Cons. Discretionary,160.15,98567146
2022-12-22,AAPL,Apple,Technology,132.14,78107446
2022-12-22,AMD,AMD,Technology,60.76,42629016
2022-12-22,AMZN,Amazon,Cons. Discretionary,83.53,42704637
2022-12-22,AVGO,Broadcom,Technology,60.52,33704405
2022-12-22,CRM,Salesforce,Technology,134.08,3819955
2022-12-22,GOOGL,Alphabet,Communication Svcs.,95.19,39582683
2022-12-22,IBM,IBM,Technology,140.8,4475708
2022-12-22,INTC,Intel,Technology,27.95,39493571
2022-12-22,META,Meta Platforms,Communication Svcs.,116.99,22161686
2022-12-22,MSFT,Microsoft,Technology,237.23,18417071
2022-12-22,NFLX,Netflix,Communication Svcs.,293.49,5380232
2022-12-22,NVDA,NVIDIA,Technology,15.44,451887926
2022-12-22,ORCL,Oracle,Technology,96.29,7383324
2022-12-22,QCOM,Qualcomm,Technology,113.57,9091641
2022-12-22,TSLA,Tesla,Cons. Discretionary,150.05,88517583
2022-12-23,AAPL,Apple,Technology,130.63,65011722
2022-12-23,AMD,AMD,Technology,61.41,41175880
2022-12-23,AMZN,Amazon,Cons. Discretionary,83.82,37419486
2022-12-23,AVGO,Broadcom,Technology,61.07,10797832
2022-12-23,CRM,Salesforce,Technology,131.36,6083493
2022-12-23,GOOGL,Alphabet,Communication Svcs.,96.33,26948573
2022-12-23,IBM,IBM,Technology,139.46,5002703
2022-12-23,INTC,Intel,Technology,27.81,30149196
2022-12-23,META,Meta Platforms,Communication Svcs.,116.22,22418061
2022-12-23,MSFT,Microsoft,Technology,237.4,14560054
2022-12-23,NFLX,Netflix,Communication Svcs.,307.84,4690525
2022-12-23,NVDA,NVIDIA,Technology,14.34,303426936
2022-12-23,ORCL,Oracle,Technology,95.26,9438341
2022-12-23,QCOM,Qualcomm,Technology,114.78,6359860
2022-12-23,TSLA,Tesla,Cons. Discretionary,145.7,104821857
2022-12-26,AAPL,Apple,Technology,130.9,65469908
2022-12-26,AMD,AMD,Technology,60.58,48600057
2022-12-26,AMZN,Amazon,Cons. Discretionary,83.91,56659697
2022-12-26,AVGO,Broadcom,Technology,59.7,15135809
2022-12-26,CRM,Salesforce,Technology,135.38,6198643
2022-12-26,GOOGL,Alphabet,Communication Svcs.,96.25,23637571
2022-12-26,IBM,IBM,Technology,139.66,6272406
2022-12-26,INTC,Intel,Technology,27.82,21658465
2022-12-26,META,Meta Platforms,Communication Svcs.,115.84,31838505
2022-12-26,MSFT,Microsoft,Technology,238.23,18011369
2022-12-26,NFLX,Netflix,Communication Svcs.,303.05,5233498
2022-12-26,NVDA,NVIDIA,Technology,15.19,401484769
2022-12-26,ORCL,Oracle,Technology,93.07,7235504
2022-12-26,QCOM,Qualcomm,Technology,110.87,9192373
2022-12-26,TSLA,Tesla,Cons. Discretionary,141.49,121971536
2022-12-27,AAPL,Apple,Technology,131.68,97352363
2022-12-27,AMD,AMD,Technology,63.28,54241660
2022-12-27,AMZN,Amazon,Cons. Discretionary,84.18,44990970
2022-12-27,AVGO,Broadcom,Technology,59.22,30236427
2022-12-27,CRM,Salesforce,Technology,136.52,6189841
2022-12-27,GOOGL,Alphabet,Communication Svcs.,94.08,24902442
2022-12-27,IBM,IBM,Technology,138.83,3465847
2022-12-27,INTC,Intel,Technology,28.32,30017139
2022-12-27,META,Meta Platforms,Communication Svcs.,115.33,20329170
2022-12-27,MSFT,Microsoft,Technology,247.21,20191556
2022-12-27,NFLX,Netflix,Communication Svcs.,306.17,4306464
2022-12-27,NVDA,NVIDIA,Technology,14.91,398020087
2022-12-27,ORCL,Oracle,Technology,92.28,12882688
2022-12-27,QCOM,Qualcomm,Technology,106.78,7100460
2022-12-27,TSLA,Tesla,Cons. Discretionary,142.57,75234716
2022-12-28,AAPL,Apple,Technology,131.36,64900746
2022-12-28,AMD,AMD,Technology,66.22,70887418
2022-12-28,AMZN,Amazon,Cons. Discretionary,81.62,58723985
2022-12-28,AVGO,Broadcom,Technology,59.53,23508392
2022-12-28,CRM,Salesforce,Technology,134.1,7897538
2022-12-28,GOOGL,Alphabet,Communication Svcs.,93.42,23141174
2022-12-28,IBM,IBM,Technology,143.08,3929435
2022-12-28,INTC,Intel,Technology,27.32,37727867
2022-12-28,META,Meta Platforms,Communication Svcs.,119.05,17582400
2022-12-28,MSFT,Microsoft,Technology,250.75,21714169
2022-12-28,NFLX,Netflix,Communication Svcs.,296.84,7415590
2022-12-28,NVDA,NVIDIA,Technology,14.47,569396467
2022-12-28,ORCL,Oracle,Technology,90.72,14240449
2022-12-28,QCOM,Qualcomm,Technology,105.56,6594637
2022-12-28,TSLA,Tesla,Cons. Discretionary,135.07,108474747
2022-12-29,AAPL,Apple,Technology,133.63,63294766
2022-12-29,AMD,AMD,Technology,65.62,40438005
2022-12-29,AMZN,Amazon,Cons. Discretionary,78.35,84916329
2022-12-29,AVGO,Broadcom,Technology,56.83,25420307
2022-12-29,CRM,Salesforce,Technology,134.08,8249070
2022-12-29,GOOGL,Alphabet,Communication Svcs.,91.53,31343504
2022-12-29,IBM,IBM,Technology,142.02,5350295
2022-12-29,INTC,Intel,Technology,27.32,27064368
2022-12-29,META,Meta Platforms,Communication Svcs.,120.55,17502403
2022-12-29,MSFT,Microsoft,Technology,240.13,21237736
2022-12-29,NFLX,Netflix,Communication Svcs.,293.3,6104763
2022-12-29,NVDA,NVIDIA,Technology,14.46,549654758
2022-12-29,ORCL,Oracle,Technology,89.17,6769562
2022-12-29,QCOM,Qualcomm,Technology,107.8,7214669
2022-12-29,TSLA,Tesla,Cons. Discretionary,132.98,105522980
2022-12-30,AAPL,Apple,Technology,132.86,83548290
2022-12-30,AMD,AMD,Technology,64.8,50146878
2022-12-30,AMZN,Amazon,Cons. Discretionary,83.5,38072797
2022-12-30,AVGO,Broadcom,Technology,53.3,23293739
2022-12-30,CRM,Salesforce,Technology,132.08,3988450
2022-12-30,GOOGL,Alphabet,Communication Svcs.,88.45,34927978
2022-12-30,IBM,IBM,Technology,142.04,3433580
2022-12-30,INTC,Intel,Technology,26.01,54533622
2022-12-30,META,Meta Platforms,Communication Svcs.,122.04,15180978
2022-12-30,MSFT,Microsoft,Technology,240.48,22089459
2022-12-30,NFLX,Netflix,Communication Svcs.,292.53,6438377
2022-12-30,NVDA,NVIDIA,Technology,15.0,417389500
2022-12-30,ORCL,Oracle,Technology,88.0,10242161
2022-12-30,QCOM,Qualcomm,Technology,109.2,7215443
2022-12-30,TSLA,Tesla,Cons. Discretionary,140.0,105703254
2023-01-02,AAPL,Apple,Technology,132.86,70906448
2023-01-02,AMD,AMD,Technology,64.8,46701616
2023-01-02,AMZN,Amazon,Cons. Discretionary,83.5,49300930
2023-01-02,AVGO,Broadcom,Technology,53.3,18954916
2023-01-02,CRM,Salesforce,Technology,132.08,3621421
2023-01-02,GOOGL,Alphabet,Communication Svcs.,88.45,18677816
2023-01-02,IBM,IBM,Technology,142.04,3986310
2023-01-02,INTC,Intel,Technology,26.01,32531463
2023-01-02,META,Meta Platforms,Communication Svcs.,122.04,20588129
2023-01-02,MSFT,Microsoft,Technology,240.48,28517374
2023-01-02,NFLX,Netflix,Communication Svcs.,292.53,4578477
2023-01-02,NVDA,NVIDIA,Technology,15.0,477875371
2023-01-02,ORCL,Oracle,Technology,88.0,12855200
2023-01-02,QCOM,Qualcomm,Technology,109.2,11595301
2023-01-02,TSLA,Tesla,Cons. Discretionary,140.0,99220380
2023-01-03,AAPL,Apple,Technology,132.31,81690251
2023-01-03,AMD,AMD,Technology,64.31,37923088
2023-01-03,AMZN,Amazon,Cons. Discretionary,85.7,55213651
2023-01-03,AVGO,Broadcom,Technology,54.88,14925288
2023-01-03,CRM,Salesforce,Technology,129.25,5544176
2023-01-03,GOOGL,Alphabet,Communication Svcs.,87.95,22032777
2023-01-03,IBM,IBM,Technology,142.45,2553684
2023-01-03,INTC,Intel,Technology,26.16,47561493
2023-01-03,META,Meta Platforms,Communication Svcs.,124.46,21723544
2023-01-03,MSFT,Microsoft,Technology,239.72,25087635
2023-01-03,NFLX,Netflix,Communication Svcs.,294.31,5774266
2023-01-03,NVDA,NVIDIA,Technology,15.2,566211975
2023-01-03,ORCL,Oracle,Technology,88.09,9765099
2023-01-03,QCOM,Qualcomm,Technology,110.31,7025810
2023-01-03,TSLA,Tesla,Cons. Discretionary,142.77,56905385
2023-01-04,AAPL,Apple,Technology,131.96,57084656
2023-01-04,AMD,AMD,Technology,70.83,53583579
2023-01-04,AMZN,Amazon,Cons. Discretionary,87.23,56071891
2023-01-04,AVGO,Broadcom,Technology,55.33,14881798
2023-01-04,CRM,Salesforce,Technology,126.54,3473538
2023-01-04,GOOGL,Alphabet,Communication Svcs.,88.02,35570039
2023-01-04,IBM,IBM,Technology,143.39,6093844
2023-01-04,INTC,Intel,Technology,26.87,30596587
2023-01-04,META,Meta Platforms,Communication Svcs.,131.69,26080555
2023-01-04,MSFT,Microsoft,Technology,237.71,22619446
2023-01-04,NFLX,Netflix,Communication Svcs.,301.55,4852334
2023-01-04,NVDA,NVIDIA,Technology,15.05,475009382
2023-01-04,ORCL,Oracle,Technology,86.67,9277329
2023-01-04,QCOM,Qualcomm,Technology,114.26,5360806
2023-01-04,TSLA,Tesla,Cons. Discretionary,147.88,75962203
2023-01-05,AAPL,Apple,Technology,133.41,53477261
2023-01-05,AMD,AMD,Technology,71.5,58615611
2023-01-05,AMZN,Amazon,Cons. Discretionary,87.26,55789335
2023-01-05,AVGO,Broadcom,Technology,56.59,19426648
2023-01-05,CRM,Salesforce,Technology,125.55,4944677
2023-01-05,GOOGL,Alphabet,Communication Svcs.,87.98,31966939
2023-01-05,IBM,IBM,Technology,145.11,4987225
2023-01-05,INTC,Intel,Technology,27.23,37372513
2023-01-05,META,Meta Platforms,Communication Svcs.,132.35,24024463
2023-01-05,MSFT,Microsoft,Technology,240.15,19560570
2023-01-05,NFLX,Netflix,Communication Svcs.,300.87,4697531
2023-01-05,NVDA,NVIDIA,Technology,14.47,320315966
2023-01-05,ORCL,Oracle,Technology,83.92,14593382
2023-01-05,QCOM,Qualcomm,Technology,119.28,5030102
2023-01-05,TSLA,Tesla,Cons. Discretionary,138.05,100229147
2023-01-06,AAPL,Apple,Technology,135.06,69746710
2023-01-06,AMD,AMD,Technology,68.43,50800436
2023-01-06,AMZN,Amazon,Cons. Discretionary,86.86,42766176
2023-01-06,AVGO,Broadcom,Technology,55.37,25329995
2023-01-06,CRM,Salesforce,Technology,126.9,9653514
2023-01-06,GOOGL,Alphabet,Communication Svcs.,88.09,28270199
2023-01-06,IBM,IBM,Technology,144.88,3074658
2023-01-06,INTC,Intel,Technology,27.81,29414622
2023-01-06,META,Meta Platforms,Communication Svcs.,134.11,15989826
2023-01-06,MSFT,Microsoft,Technology,242.08,17205803
2023-01-06,NFLX,Netflix,Communication Svcs.,299.07,5972525
2023-01-06,NVDA,NVIDIA,Technology,14.7,449005142
2023-01-06,ORCL,Oracle,Technology,84.18,12380842
2023-01-06,QCOM,Qualcomm,Technology,117.62,10781205
2023-01-06,TSLA,Tesla,Cons. Discretionary,141.09,105366239
2023-01-09,AAPL,Apple,Technology,129.95,51628956
2023-01-09,AMD,AMD,Technology,68.79,48070003
2023-01-09,AMZN,Amazon,Cons. Discretionary,90.03,52043630
2023-01-09,AVGO,Broadcom,Technology,58.38,31965936
2023-01-09,CRM,Salesforce,Technology,127.11,6136090
2023-01-09,GOOGL,Alphabet,Communication Svcs.,87.09,19623785
2023-01-09,IBM,IBM,Technology,141.64,4470422
2023-01-09,INTC,Intel,Technology,28.36,39493723
2023-01-09,META,Meta Platforms,Communication Svcs.,135.75,22198934
2023-01-09,MSFT,Microsoft,Technology,244.49,20416370
2023-01-09,NFLX,Netflix,Communication Svcs.,301.5,7259596
2023-01-09,NVDA,NVIDIA,Technology,14.68,572428404
2023-01-09,ORCL,Oracle,Technology,84.6,11523252
2023-01-09,QCOM,Qualcomm,Technology,114.29,7525327
2023-01-09,TSLA,Tesla,Cons. Discretionary,138.57,119955246
2023-01-10,AAPL,Apple,Technology,130.66,49899419
2023-01-10,AMD,AMD,Technology,68.23,45039835
2023-01-10,AMZN,Amazon,Cons. Discretionary,90.91,35796264
2023-01-10,AVGO,Broadcom,Technology,55.02,14679684
2023-01-10,CRM,Salesforce,Technology,130.21,6232671
2023-01-10,GOOGL,Alphabet,Communication Svcs.,87.37,20971048
2023-01-10,IBM,IBM,Technology,141.08,3018343
2023-01-10,INTC,Intel,Technology,28.14,32407449
2023-01-10,META,Meta Platforms,Communication Svcs.,134.85,16775543
2023-01-10,MSFT,Microsoft,Technology,246.17,25037389
2023-01-10,NFLX,Netflix,Communication Svcs.,288.27,3845765
2023-01-10,NVDA,NVIDIA,Technology,14.55,310545199
2023-01-10,ORCL,Oracle,Technology,87.39,12579977
2023-01-10,QCOM,Qualcomm,Technology,119.14,11209044
2023-01-10,TSLA,Tesla,Cons. Discretionary,139.64,132971335
2023-01-11,AAPL,Apple,Technology,130.37,86391855
2023-01-11,AMD,AMD,Technology,63.92,71293708
2023-01-11,AMZN,Amazon,Cons. Discretionary,92.08,60803092
2023-01-11,AVGO,Broadcom,Technology,52.89,18925965
2023-01-11,CRM,Salesforce,Technology,128.42,4910363
2023-01-11,GOOGL,Alphabet,Communication Svcs.,85.92,28181397
2023-01-11,IBM,IBM,Technology,138.83,2695630
2023-01-11,INTC,Intel,Technology,28.53,31187790
2023-01-11,META,Meta Platforms,Communication Svcs.,128.98,26853460
2023-01-11,MSFT,Microsoft,Technology,247.9,33677189
2023-01-11,NFLX,Netflix,Communication Svcs.,294.44,7284694
2023-01-11,NVDA,NVIDIA,Technology,14.46,433609438
2023-01-11,ORCL,Oracle,Technology,88.09,10244110
2023-01-11,QCOM,Qualcomm,Technology,119.33,9049422
2023-01-11,TSLA,Tesla,Cons. Discretionary,133.55,168162542
2023-01-12,AAPL,Apple,Technology,131.14,44572891
2023-01-12,AMD,AMD,Technology,62.36,50025576
2023-01-12,AMZN,Amazon,Cons. Discretionary,91.29,44328524
2023-01-12,AVGO,Broadcom,Technology,52.95,22713532
2023-01-12,CRM,Salesforce,Technology,125.16,4243383
2023-01-12,GOOGL,Alphabet,Communication Svcs.,84.02,38798962
2023-01-12,IBM,IBM,Technology,137.39,4355860
2023-01-12,INTC,Intel,Technology,28.21,32716802
2023-01-12,META,Meta Platforms,Communication Svcs.,128.61,15464176
2023-01-12,MSFT,Microsoft,Technology,250.17,13592630
2023-01-12,NFLX,Netflix,Communication Svcs.,287.38,2959710
2023-01-12,NVDA,NVIDIA,Technology,14.65,496184046
2023-01-12,ORCL,Oracle,Technology,86.36,13094704
2023-01-12,QCOM,Qualcomm,Technology,120.58,8797511
2023-01-12,TSLA,Tesla,Cons. Discretionary,130.93,106331406
2023-01-13,AAPL,Apple,Technology,131.86,62898593
2023-01-13,AMD,AMD,Technology,61.81,69330808
2023-01-13,AMZN,Amazon,Cons. Discretionary,89.69,45580055
2023-01-13,AVGO,Broadcom,Technology,55.1,14051608
2023-01-13,CRM,Salesforce,Technology,127.17,6895284
2023-01-13,GOOGL,Alphabet,Communication Svcs.,81.3,28102934
2023-01-13,IBM,IBM,Technology,138.15,6760688
2023-01-13,INTC,Intel,Technology,27.74,21929237
2023-01-13,META,Meta Platforms,Communication Svcs.,131.8,19703457
2023-01-13,MSFT,Microsoft,Technology,253.89,22856921
2023-01-13,NFLX,Netflix,Communication Svcs.,292.62,7237614
2023-01-13,NVDA,NVIDIA,Technology,13.73,521687563
2023-01-13,ORCL,Oracle,Technology,84.53,9451981
2023-01-13,QCOM,Qualcomm,Technology,121.72,9692194
2023-01-13,TSLA,Tesla,Cons. Discretionary,134.27,148010266
2023-01-16,AAPL,Apple,Technology,134.85,59784895
2023-01-16,AMD,AMD,Technology,60.82,55020825
2023-01-16,AMZN,Amazon,Cons. Discretionary,90.34,51165887
2023-01-16,AVGO,Broadcom,Technology,54.92,20610609
2023-01-16,CRM,Salesforce,Technology,128.72,6138710
2023-01-16,GOOGL,Alphabet,Communication Svcs.,83.64,45031757
2023-01-16,IBM,IBM,Technology,138.65,3041214
2023-01-16,INTC,Intel,Technology,27.59,28673483
2023-01-16,META,Meta Platforms,Communication Svcs.,134.77,22118388
2023-01-16,MSFT,Microsoft,Technology,250.08,32088310
2023-01-16,NFLX,Netflix,Communication Svcs.,300.36,5265033
2023-01-16,NVDA,NVIDIA,Technology,13.82,468498032
2023-01-16,ORCL,Oracle,Technology,84.27,9403014
2023-01-16,QCOM,Qualcomm,Technology,124.46,7803555
2023-01-16,TSLA,Tesla,Cons. Discretionary,140.78,95982910
2023-01-17,AAPL,Apple,Technology,132.16,45359593
2023-01-17,AMD,AMD,Technology,60.44,39846317
